,OTS:RKNEE:theta,OTS:RHIP:pos-X,OTS:RHIP:pos-Y,OTS:RHIP:pos-Z,OTS:RKNEE:pos-X,OTS:RKNEE:pos-Y,OTS:RKNEE:pos-Z,OTS:RANKLE:pos-X,OTS:RANKLE:pos-Y,OTS:RANKLE:pos-Z
158,127.72184552561902,-146.38659699999994,1.317230499999937,1.9046629999998004,-90.87048349999986,-343.63909950000016,152.71166949999997,-86.23941050000008,-719.6822970000001,96.00915499999974
159,128.38935236422515,-146.3907775,0.9209899999999607,1.8134764999999788,-90.6035465,-348.0795284999999,149.08483899999965,-85.91592450000007,-724.0674125,91.65979050000033
160,129.05376693613138,-146.39489750000007,0.47402950000002875,1.6472165000000132,-90.39566100000002,-352.52670250000006,145.39758299999994,-85.6745914999999,-728.4701540000001,87.32519550000006
161,129.73685719576517,-146.39721699999996,0.06912249999993492,1.495605500000238,-90.26974499999983,-356.8557435,141.7143560000004,-85.52941899999996,-732.7587820000001,83.0317385000003
162,130.4218409050169,-146.39837650000004,-0.3510435000000598,1.3358155000000806,-90.0298150000001,-361.2303770000001,137.92773450000004,-85.26358000000005,-737.094238,78.64416549999987
163,131.11146509013219,-146.39779700000008,-0.8177489999999352,1.1928709999997409,-89.85388200000011,-365.6486514999999,134.0935059999997,-85.10913100000016,-741.4722525,74.20471199999974
164,131.8345597739038,-146.396393,-1.1775204999999005,1.0485834999999497,-89.68829299999993,-369.99755849999997,130.20983849999993,-84.91656499999999,-745.783363,69.7410890000001
165,132.53881327222285,-146.39428750000002,-1.4198300000000472,1.0437015000002248,-89.45596350000005,-374.39385949999996,126.25061000000005,-84.65570099999991,-750.148323,65.234375
166,133.22228382238586,-146.3912355,-1.7954710000000205,0.8713379999999233,-89.24365199999988,-378.649231,122.32641599999988,-84.4608455,-754.3880615,60.872191999999814
167,133.89867258036267,-146.38516249999998,-2.318420500000002,0.6337895000001481,-89.07400550000011,-382.7544244999999,118.37890599999992,-84.29428099999996,-758.4705885000001,56.46386699999994
168,134.56079067021966,-146.37478650000003,-2.9252625000000307,0.5018310000000383,-88.94613649999997,-386.94100950000006,114.45092749999958,-84.16818249999983,-762.6189115,51.99023399999987
169,135.2386395083723,-146.36026000000004,-3.5982665000000225,0.34375,-88.79965200000004,-390.9538879999999,110.57470699999976,-84.06588699999986,-766.5985794999999,47.61218250000002
170,135.95363389977604,-146.3434145,-4.241363500000034,0.12658699999974488,-88.60592650000001,-394.917877,106.62902799999983,-83.91049149999992,-770.5420225,43.24157699999978
171,136.65527303840162,-146.324341,-4.855468500000029,-0.035156500000084634,-88.43725549999999,-398.8333130000001,102.59265149999965,-83.82916249999994,-774.4576420000001,38.89184599999999
172,137.37499809840347,-146.30069000000003,-5.518829499999924,-0.17749000000003434,-88.32647700000007,-402.6562194999999,98.63415499999974,-83.8212890000002,-778.2923814999999,34.69445799999994
173,138.12079024478228,-146.27645900000005,-6.119659499999898,-0.34973149999996167,-88.26589950000005,-406.4122924999999,94.58410700000013,-83.73764049999988,-782.0691449999999,30.46606500000007
174,138.8741212877776,-146.25469999999996,-6.61071800000002,-0.49658199999976205,-88.33056650000003,-410.088745,90.41125450000027,-83.76135250000016,-785.77475,26.159179000000222
175,139.6095533494829,-146.2299805,-7.134704499999998,-0.5266114999999445,-88.36215199999992,-413.81042449999995,86.2321780000002,-83.80267350000008,-789.5134654999999,21.77722150000045
176,140.37262983615136,-146.19964600000003,-7.715942499999983,-0.7293699999995624,-88.29202250000003,-417.2221984999999,82.06665049999992,-83.73672450000004,-792.962776,17.54052750000028
177,141.16175295318317,-146.17675799999995,-8.106506500000023,-1.0107419999999365,-88.09643549999998,-420.4889529999999,77.7821044999996,-83.59082050000018,-796.285126,13.282104499999605
178,141.96258648847328,-146.15078749999998,-8.533905000000004,-1.2270510000003014,-87.82330300000012,-423.7829895,73.47045900000012,-83.41516100000013,-799.6568985,9.116943500000161
179,142.77362612265406,-146.12680049999994,-8.910766499999909,-1.3914789999998902,-87.65789799999993,-426.9571834999999,69.15429700000004,-83.38891599999988,-802.9224015,5.026245000000017
180,143.57203332141972,-146.10272199999997,-9.264434499999993,-1.5991209999997409,-87.31982400000004,-429.998108,64.80725050000001,-83.21334800000011,-806.067314,0.981811000000107
181,144.39079305970566,-146.07806400000004,-9.583740499999976,-1.9326169999999365,-86.91949450000016,-432.99725349999994,60.420532000000094,-82.99249250000003,-809.1848219999999,-3.0140379999998004
182,145.22037972497955,-146.0625,-9.769256499999983,-2.1689455000000635,-86.57659899999976,-435.767243,56.07214399999975,-82.82339449999995,-812.08931,-6.867798000000221
183,146.248875542452,-146.04464699999994,-9.96569850000003,-2.455810500000098,-86.15872200000013,-438.50436449999995,51.807128499999635,-82.66241450000007,-814.9772115,-10.535644500000217
184,147.16778004611717,-146.09136949999993,-9.111175499999945,-2.9511720000000423,-85.77667199999996,-441.09069750000003,47.08593800000017,-82.32772799999998,-817.8641735,-13.790283000000272
185,148.001279075769,-146.10446149999996,-8.879974500000003,-3.0037845000001653,-85.56512450000002,-443.800171,42.6004640000001,-82.28854400000012,-820.7709124999999,-17.38415500000019
186,148.80339183908305,-146.10400400000003,-8.811309499999993,-3.219970999999987,-85.28359950000004,-446.18557750000014,38.40551749999986,-82.20788549999997,-823.3679275000001,-20.55224599999974
187,149.51032535547856,-146.08316000000002,-8.984222499999987,-3.660766500000136,-84.66595450000011,-448.4834894999999,34.34313949999978,-81.81524699999989,-825.8528285,-23.700683000000026
188,150.22858102243308,-146.04788200000007,-9.349578500000007,-4.12341349999997,-84.07373050000001,-450.71124299999997,30.466796500000328,-81.53695650000009,-828.2009965,-27.04711899999984
189,150.89915297957123,-146.02770999999996,-9.583312999999976,-4.296996999999919,-83.8102110000001,-452.86709599999995,26.668701500000225,-81.58215299999995,-830.4479064999999,-30.49401799999987
190,151.60434023772527,-146.00390600000003,-9.75878949999992,-4.692627000000357,-83.22787449999998,-454.9711914999999,23.00280799999973,-81.3315429999999,-832.6376799999999,-33.82556100000056
191,152.35053244584094,-145.9864195,-9.868561,-4.996947999999975,-82.55218500000001,-457.04516649999994,19.34521450000011,-80.9940795,-834.8122635,-37.046875499999715
192,153.01231994704844,-145.97723399999995,-9.881194999999934,-5.236206000000038,-81.92852799999991,-459.0158385,15.76709000000028,-80.77835099999993,-836.870995,-40.258544999999685
193,153.66586186360468,-145.96118149999995,-9.956511999999975,-5.531371999999919,-81.42407250000008,-460.87048349999986,12.340210000000297,-80.59860249999986,-838.8034974999999,-43.36462399999982
194,154.25795760274102,-145.94924950000006,-9.994018500000038,-5.7734375,-80.96502649999991,-462.612122,8.984985999999935,-80.47766100000001,-840.616379,-46.42956499999991
195,154.82355590701383,-145.93713349999996,-10.075988499999994,-5.934814499999902,-80.57122800000013,-464.3323365,5.811157500000263,-80.3376770000001,-842.39354,-49.39514149999968
196,155.37817089966458,-145.929077,-10.102508499999999,-6.0859375,-80.25921599999992,-465.8898620000001,2.7908940000002076,-80.2183530000002,-843.9975205000001,-52.260986499999944
197,155.92418542870462,-145.91683949999992,-10.186218499999995,-6.236938499999724,-79.97070299999996,-467.38711549999994,-0.14453099999946062,-80.1080015,-845.552094,-54.961913499999355
198,156.55212687879626,-145.90716550000002,-10.272369500000082,-6.322754000000259,-79.76800550000007,-468.76019250000013,-2.623901500000102,-80.279358,-847.0235595,-56.90893599999981
199,157.1436529487399,-145.90158050000014,-10.292205500000023,-6.417847000000165,-79.52496300000007,-470.0357210000001,-5.441650499999923,-80.44009400000004,-848.4268800000001,-58.995483499999864
200,157.7312485232908,-145.902466,-10.28112800000008,-6.41638200000034,-79.24121100000002,-471.31193500000006,-8.183716000000459,-80.29489150000018,-849.8009490000001,-61.20019550000052
201,158.32355100918372,-145.91073600000004,-10.24426249999999,-6.2844239999999445,-79.17489650000016,-472.53301999999996,-10.949218499999915,-80.25704999999994,-851.1303865,-63.35192850000021
202,158.89051447916367,-145.905487,-10.239624000000049,-6.412719500000094,-78.92776499999991,-473.61824,-13.6484375,-80.00845350000009,-852.3475490000001,-65.24987800000008
203,159.59881029738438,-145.8891604999999,-10.319488500000034,-6.651733499999864,-78.72268699999995,-474.555481,-16.440185499999643,-79.83697499999994,-853.4359895,-67.08142099999986
204,160.14709887597556,-145.89831550000008,-10.268920999999978,-6.527831999999762,-78.39828499999999,-475.708755,-19.82568349999974,-79.62530549999997,-854.7293545,-69.59863249999944
205,160.63887235176347,-145.91552750000005,-10.135894999999891,-6.350341999999728,-78.45565800000008,-476.62484749999993,-22.953857499999685,-79.46682749999991,-855.731636,-72.23278800000026
206,161.28980115762522,-145.92446900000004,-10.072600999999963,-6.2434079999998175,-78.60977200000002,-477.39129649999995,-25.450317499999528,-79.48718250000002,-856.5751534999999,-74.26574749999963
207,161.9840331390238,-145.93322750000004,-10.004058999999984,-6.1490475000000515,-78.59375049999983,-478.20808450000004,-28.633789000000434,-79.53652950000003,-857.544895,-76.42089850000002
208,162.74712027401617,-145.94647199999997,-9.931366000000025,-5.947998000000098,-78.68908650000014,-479.010269,-31.910156500000085,-79.67059299999994,-858.516014,-78.52246100000002
209,163.43507432238738,-145.96508799999992,-9.782623000000058,-5.734253000000081,-78.76394649999997,-479.7137145000001,-35.47876000000042,-79.88674900000001,-859.4079705000001,-80.72778300000027
210,164.18106022941282,-145.97491450000007,-9.73175050000009,-5.569091500000013,-79.20202599999993,-480.4131315000001,-38.717896000000565,-80.1236570000001,-860.2619320000001,-82.83166550000033
211,164.84096003739674,-145.98419200000012,-9.688750999999911,-5.398071500000242,-79.57788099999993,-481.22480749999994,-42.228149500000654,-80.45425400000022,-861.2501225,-84.99072300000034
212,165.72043527674052,-145.99249300000008,-9.665801999999985,-5.211303500000213,-79.9146730000001,-481.98339799999997,-45.536621000000196,-80.82357799999988,-862.1641539999999,-87.07397450000008
213,166.4084070309346,-146.01358000000005,-9.53814699999998,-4.84375,-80.38330050000013,-482.7362825,-49.301514000000225,-81.29412849999994,-863.1076625000001,-89.26501449999978
214,167.0670786163401,-146.0150145,-9.538116500000001,-4.800170999999864,-80.7131344999998,-483.36477600000006,-52.629638500000056,-81.69610550000016,-863.8943630000001,-91.23071299999992
215,167.67671470235553,-146.02517699999999,-9.500732500000026,-4.557860999999775,-81.08786000000009,-483.8944705,-55.712402499999826,-82.08261149999998,-864.5727805,-92.98181149999982
216,168.25645267793556,-146.03292800000008,-9.441223499999978,-4.430663999999979,-81.367706,-484.27998349999996,-58.52319349999971,-82.4016724999999,-865.0923079999999,-94.54089400000021
217,168.68837447828378,-146.045929,-9.34170549999999,-4.208984499999588,-81.65896600000008,-484.6019895,-61.17565899999954,-82.69329800000003,-865.530681,-96.07421849999992
218,169.07206431959472,-146.0534365000001,-9.262268000000063,-4.123290999999881,-81.93557750000014,-484.8341065000001,-63.420288000000255,-82.92355350000003,-865.85709,-97.3828125
219,169.3874156150864,-146.05792199999996,-9.23913600000003,-4.0147704999999405,-82.17962650000004,-485.07455400000003,-65.49060099999997,-83.17837499999996,-866.171852,-98.703125
220,169.62315439012716,-146.06997649999994,-9.118896500000005,-3.8472900000001573,-82.33593749999977,-485.14024350000005,-67.01660150000043,-83.42156999999997,-866.3026965,-99.54309050000029
221,169.78765851045128,-146.07907099999989,-9.064391999999998,-3.623656999999639,-82.55926599999998,-485.22669949999994,-68.3079829999997,-83.66037000000006,-866.4258115,-100.4566649999997
222,169.90685823609147,-146.08264150000002,-9.033752499999991,-3.557373000000098,-82.699524,-485.27499350000005,-69.42810099999997,-83.85919200000001,-866.503704,-101.26611300000013
223,169.99979027999433,-146.08621200000005,-9.00775150000004,-3.474487499999668,-82.80468699999994,-485.30268850000004,-70.30798349999986,-84.01153549999992,-866.5497555000001,-101.95629899999994
224,170.05578518360767,-146.09240750000004,-8.97610450000002,-3.290283499999987,-82.92541499999993,-485.34413100000006,-71.0740965,-84.21441649999997,-866.596355,-102.6839600000003
225,170.09990903560387,-146.09460449999995,-8.974304000000075,-3.1971435000000383,-83.0124505,-485.36660800000004,-71.57617250000021,-84.40646349999986,-866.6191675000001,-103.1920170000003
226,170.0827526380856,-146.0994565000001,-8.942108000000076,-3.0633545000000595,-83.16699199999994,-485.40220650000003,-72.01391600000034,-84.60662849999994,-866.6488300000001,-103.71252400000003
227,170.07889940535037,-146.10107399999993,-8.92825300000004,-3.026489500000025,-83.25485249999997,-485.38502500000004,-72.19372599999997,-84.81335450000006,-866.6132850000001,-104.1058350000003
228,170.09910922912124,-146.10125749999997,-8.947204499999998,-2.9624024999998255,-83.36920199999986,-485.38754250000005,-72.31591749999961,-84.97625749999997,-866.598751,-104.42663549999952
229,170.07115586773028,-146.1099549999999,-8.865447999999901,-2.771118000000115,-83.48977650000006,-485.38908399999997,-72.39318800000001,-85.15383899999983,-866.5804059999999,-104.73583949999966
230,170.01342916807707,-146.1114195,-8.848602500000084,-2.7462155000002895,-83.54351849999989,-485.38366700000006,-72.33276350000051,-85.36099250000007,-866.5482785,-104.97045900000012
231,169.94665742216097,-146.11203,-8.84033199999999,-2.7390135000000555,-83.53472850000003,-485.395355,-72.19152849999955,-85.55654900000013,-866.5306925,-105.14465299999983
232,169.938829582126,-146.11486800000011,-8.796111999999994,-2.734740999999758,-83.5667420000002,-485.38586399999997,-71.97485349999988,-85.73989850000021,-866.4904399999999,-105.25793449999992
233,169.905123137224,-146.11492950000002,-8.794921999999929,-2.7346189999998387,-83.56137100000001,-485.42773449999993,-71.87780750000002,-85.95697000000018,-866.5110549999999,-105.3796384999996
234,169.86953479443963,-146.1169124999999,-8.765136499999926,-2.7229004999999233,-83.53747550000003,-485.46751399999994,-71.74499549999973,-86.16290249999997,-866.5282665,-105.47619650000024
235,169.87347964898106,-146.11770649999994,-8.757110500000067,-2.703856999999971,-83.57727100000011,-485.522552,-71.64367650000031,-86.37570249999999,-866.5620955,-105.59228500000017
236,169.8407351229386,-146.11804200000006,-8.75204450000001,-2.704101499999979,-83.57611049999991,-485.58543399999996,-71.69042999999965,-86.61910950000015,-866.6095925,-105.78845249999995
237,169.82156768888046,-146.11614999999995,-8.775176999999985,-2.7280274999998255,-83.66925049999998,-485.6301725,-71.6104734999999,-86.89459299999987,-866.6362,-105.88647450000008
238,169.86186667240597,-146.11526500000002,-8.783447499999966,-2.752441500000259,-83.79733249999992,-485.69337499999995,-71.56933600000048,-87.20339949999982,-866.6855505,-105.97778300000027
239,169.8398881350233,-146.11645499999997,-8.767394999999965,-2.7406004999998004,-83.92489650000005,-485.7583925,-71.68005350000021,-87.58581549999997,-866.7486915,-106.08776799999987
240,169.85289074603708,-146.120087,-8.70266700000002,-2.7542724999998427,-84.11743149999984,-485.771576,-71.67260699999952,-87.86691299999984,-866.7505265,-106.19409149999956
241,169.87026206653988,-146.12350500000002,-8.667541500000084,-2.6818849999999657,-84.32064799999989,-485.76766950000007,-71.79455550000011,-88.24313350000011,-866.7444305000001,-106.324341
242,169.90532254798413,-146.126129,-8.645874000000049,-2.6065669999998136,-84.52111799999989,-485.74879450000003,-71.93261699999994,-88.59893799999986,-866.7268905,-106.43627900000001
243,169.90337132493198,-146.129364,-8.608855999999946,-2.550170999999864,-84.73550450000005,-485.7037205,-72.10546849999992,-88.95996099999991,-866.6863519999999,-106.546875
244,169.9217740600915,-146.11822499999994,-8.751922500000092,-2.694946499999787,-84.93499699999984,-485.703659,-72.17346199999974,-89.33776849999981,-866.6846805,-106.60900899999979
245,169.92350016520032,-146.117889,-8.758575499999893,-2.6939699999998084,-85.12170400000002,-485.6649779999999,-72.32446249999975,-89.6733395,-866.6504669999999,-106.69555649999984
246,169.9353199409399,-146.1181335000001,-8.753570500000023,-2.695434500000374,-85.25506599999994,-485.60994000000005,-72.41967750000003,-89.97256450000009,-866.5949635000001,-106.77551250000033
247,169.91152730714253,-146.11849949999998,-8.746215499999948,-2.701050000000123,-85.37750249999988,-485.5676574999999,-72.57336450000003,-90.25491350000004,-866.5596999999999,-106.83459500000026
248,169.96760579331416,-146.11819449999996,-8.751190000000065,-2.697021500000119,-85.31768799999998,-485.5072175,-72.65283200000022,-90.57849050000016,-866.4975395,-106.87609850000035
249,170.01299415077452,-146.12277200000005,-8.730682500000057,-2.5109864999999445,-85.53756699999997,-485.4836575000001,-72.8682859999999,-90.96447750000004,-866.4761425000002,-107.05078099999946
250,170.00301649771995,-146.12493900000004,-8.711151000000086,-2.452514500000234,-85.66232250000007,-485.45005750000007,-73.01660150000043,-91.26470900000004,-866.450813,-107.08605950000037
251,170.02015534180742,-146.12731899999994,-8.690552000000025,-2.3803710000001956,-85.92614749999984,-485.39108250000004,-72.96008249999977,-91.533905,-866.3867035000001,-107.0832519999999
252,170.03437201867672,-146.13027949999992,-8.654236000000083,-2.331908999999996,-85.97787500000004,-485.34451250000006,-73.00000050000017,-91.78817749999985,-866.342533,-107.06469749999997
253,170.05580111076276,-146.1306455,-8.66110249999997,-2.284668000000238,-86.05358899999999,-485.3384095,-73.07849100000021,-92.08306849999997,-866.3374145,-107.09814450000022
254,170.0662744974366,-146.1336060000001,-8.624756000000048,-2.229248000000098,-86.12496950000013,-485.3096465,-73.12829599999986,-92.33258100000012,-866.309101,-107.11242700000003
255,170.10029825573443,-146.13348399999995,-8.63681049999991,-2.192016500000136,-86.21557599999983,-485.29109199999994,-73.19006350000018,-92.63806149999982,-866.2897724999999,-107.14416450000044
256,170.12707033966822,-146.13388050000003,-8.644591999999989,-2.131591500000013,-86.30551100000025,-485.2825775,-73.30200149999973,-92.9206845000001,-866.2863155,-107.16845700000022
257,170.1941499955706,-146.13021849999996,-8.710754500000007,-2.115600500000255,-86.42605599999979,-485.28054800000007,-73.40563950000023,-93.22879049999983,-866.290336,-107.17175300000054
258,170.24514976202462,-146.131531,-8.714294500000051,-2.0076905000000806,-86.57012899999995,-485.2863165,-73.60815399999956,-93.54348749999986,-866.3101240000001,-107.19213850000006
259,170.28249808286162,-146.1312865,-8.74011250000001,-1.9086914999998044,-86.79409750000013,-485.3111575,-73.82336399999986,-93.86178550000022,-866.34848,-107.24560549999933
260,170.30983523191568,-146.1328125,-8.731994500000042,-1.8304439999997157,-86.9316715,-485.3117215,-74.04992649999986,-94.17962650000027,-866.3569605,-107.35241700000006
261,170.33020269992846,-146.1320495,-8.763702500000022,-1.740233999999873,-87.09606899999994,-485.34326200000004,-74.23205599999983,-94.47747800000002,-866.396702,-107.42053249999981
262,170.3707514185964,-146.13427750000005,-8.74090549999994,-1.6601565000000846,-87.27316300000007,-485.33305349999995,-74.38354500000014,-94.77658100000008,-866.3947985,-107.45703149999963
263,170.41960987557778,-146.13302650000003,-8.76995850000003,-1.622314500000357,-87.41851799999984,-485.37664750000005,-74.57543900000019,-95.02792350000016,-866.4471090000001,-107.53369100000054
264,170.44488197648022,-146.1316835,-8.800658999999996,-1.5738530000003266,-87.58102400000007,-485.42102049999994,-74.75280750000002,-95.36203,-866.4977799999999,-107.60620150000022
265,170.45797475414483,-146.132477,-8.800964499999964,-1.4906004999998004,-87.73312350000003,-485.39999349999994,-74.87499999999955,-95.5822445,-866.4840734999999,-107.63354499999969
266,170.44850833349372,-146.13305650000007,-8.800873000000024,-1.432006999999885,-87.89071650000005,-485.397217,-74.9520265000001,-95.81829849999986,-866.4840585000001,-107.66418499999963
267,170.4259369618903,-146.13308699999993,-8.804168499999946,-1.4185790000001361,-88.01107849999994,-485.38742049999996,-74.96447799999987,-95.97607449999987,-866.4713939999999,-107.70117250000021
268,170.398560648507,-146.13287349999996,-8.809326000000056,-1.4049070000000938,-88.17526249999992,-485.36872900000003,-74.89050300000054,-96.193939,-866.4465675000001,-107.68139650000012
269,170.3716275117805,-146.1361690000001,-8.768951499999957,-1.3149414999998044,-88.31054700000004,-485.3512725,-74.79138150000017,-96.36651600000005,-866.418167,-107.69628899999998
270,170.34265131886482,-146.13507099999993,-8.78741500000001,-1.3074955000001864,-88.44552649999991,-485.344162,-74.65795900000012,-96.55563399999983,-866.3997955,-107.67321800000036
271,170.31436663802577,-146.13449100000003,-8.799743499999977,-1.2933350000002974,-88.54540999999995,-485.3562774999999,-74.49353050000036,-96.696686,-866.399822,-107.63147000000026
272,170.26312880308612,-146.13418550000006,-8.805633499999999,-1.2866209999997409,-88.68624899999986,-485.381668,-74.31420849999995,-96.8717345,-866.41111,-107.597534
273,170.2168803268641,-146.13384999999994,-8.813110499999993,-1.2731935000001613,-88.81509400000004,-485.40271,-74.12780750000002,-97.03494300000011,-866.415016,-107.59008799999992
274,170.1992282605437,-146.13333149999994,-8.82241799999997,-1.2683105000000978,-88.94033850000005,-485.4418025,-73.93444850000014,-97.209656,-866.4356155,-107.58581550000008
275,170.1796267820058,-146.13278200000002,-8.833466000000044,-1.2541500000002088,-88.99847450000004,-485.47721850000005,-73.79052750000028,-97.37240650000001,-866.4539415,-107.60180650000075
276,170.1774513661479,-146.13131750000002,-8.85864300000003,-1.245849499999622,-89.09774799999991,-485.5392455,-73.63452150000012,-97.52566550000006,-866.503826,-107.56298799999968
277,170.15692780271,-146.12942550000002,-8.889648500000021,-1.2446289999998044,-89.15649450000024,-485.60267650000003,-73.52465849999953,-97.69009400000004,-866.5549545,-107.56030299999975
278,170.13987390263318,-146.12908949999996,-8.89636250000001,-1.2408445000000938,-89.24234000000001,-485.6500245,-73.42980950000037,-97.82974250000007,-866.5925595,-107.55639650000012
279,170.1609972408569,-146.128021,-8.912780999999995,-1.2515869999997449,-89.29724099999999,-485.7017365,-73.32873500000005,-97.94793699999991,-866.630333,-107.5892329999997
280,170.15850935243952,-146.1254879999999,-8.949493500000017,-1.281494500000008,-89.34017900000003,-485.7866205,-73.24023449999959,-98.10220300000015,-866.705097,-107.5821535
281,170.16802717832869,-146.12402350000002,-8.967834500000095,-1.320679000000382,-89.41503899999998,-485.86198450000006,-73.18005400000038,-98.27014149999991,-866.768185,-107.63073700000041
282,170.1763435601892,-146.11688249999997,-9.058349500000077,-1.4768064999998387,-89.48382549999997,-485.9924925000001,-73.21276799999941,-98.37307749999991,-866.8923300000001,-107.72399849999965
283,170.1882012686092,-146.11489849999998,-9.080871499999944,-1.538452000000234,-89.55633500000022,-486.03855899999996,-73.22326650000014,-98.51766950000001,-866.9299695,-107.80712900000026
284,170.20658113038277,-146.12396250000006,-8.959228499999995,-1.3790280000002895,-89.65606700000012,-485.946594,-73.09851050000043,-98.69198600000004,-866.834602,-107.69787600000018
285,170.23062749551414,-146.1160585,-9.061828999999989,-1.542480500000238,-89.71572900000001,-486.0814055,-73.16577200000029,-98.80004900000017,-866.964016,-107.81201200000032
286,170.24584365233008,-146.11462400000005,-9.076476999999954,-1.5892335000003186,-89.7499694999999,-486.1260985,-73.18444799999997,-98.9204709999999,-867.0048715,-107.8507080000004
287,170.27043736267552,-146.114685,-9.064636500000006,-1.6473390000001018,-89.78936799999997,-486.13049300000006,-73.21411149999994,-99.00259449999999,-867.008331,-107.87939500000039
288,170.27769421175043,-146.11556999999993,-9.043182499999944,-1.686157500000263,-89.8259579999999,-486.1372985,-73.27258299999994,-99.0589594999999,-867.015278,-107.93249500000002
289,170.299321396611,-146.11492950000002,-9.0447079999999,-1.7368165000002591,-89.79348749999986,-486.17007499999994,-73.32934599999999,-99.11779750000005,-867.04097,-108.04211450000003
290,170.2966260806439,-146.1139525000001,-9.047210999999947,-1.8081050000000687,-89.76763950000009,-486.1980284999999,-73.35839850000048,-99.12356600000021,-867.0679969999999,-108.07373050000024
291,170.30102944713144,-146.1123655,-9.054077000000007,-1.8903810000001613,-89.771118,-486.20718400000004,-73.39550750000035,-99.1539305,-867.072109,-108.15747050000027
292,170.29704996425153,-146.1119994999999,-9.045990000000074,-1.9619139999999788,-89.75530949999984,-486.20419300000003,-73.46093699999983,-99.21148700000003,-867.0668525,-108.22766049999973
293,170.3066369102896,-146.11270149999996,-9.01998900000001,-2.029296499999873,-89.72830199999999,-486.18486,-73.53503399999954,-99.20703150000008,-867.0468520000001,-108.30419949999941
294,170.3341921578063,-146.11199999999997,-9.016693000000032,-2.089721499999996,-89.71463000000006,-486.18305999999995,-73.58496100000002,-99.24432350000018,-867.040356,-108.38989249999986
295,170.34220443205862,-146.11145,-9.010161999999923,-2.1561280000000806,-89.63934350000011,-486.1791075,-73.64916949999997,-99.219696,-867.031311,-108.49511699999994
296,170.35822974399937,-146.11041250000005,-9.012084500000014,-2.21948250000014,-89.65292399999987,-486.1710660000001,-73.72619600000007,-99.24285900000007,-867.0228960000001,-108.57482900000014
297,170.34887308091524,-146.1099855,-9.002105999999912,-2.284180000000106,-89.6385499999999,-486.16243,-73.8526609999999,-99.27282699999978,-867.0207939999999,-108.621216
298,170.37610608225611,-146.11062600000002,-8.974579000000062,-2.3507079999999405,-89.62487799999997,-486.1321715,-73.93176249999988,-99.27609250000012,-866.9882965,-108.72070249999979
299,170.40774657299968,-146.11105350000003,-8.95098900000005,-2.413940000000366,-89.57818549999979,-486.10452250000003,-74.01867650000031,-99.24679549999996,-866.964046,-108.76757800000041
300,170.4099565722535,-146.10995500000013,-8.94842499999993,-2.487061000000267,-89.52029450000009,-486.09460449999995,-74.12841800000024,-99.2244874999999,-866.9522779999999,-108.88940450000018
301,170.4085813669552,-146.108612,-8.950287000000003,-2.558471499999996,-89.5145265000001,-486.091004,-74.25170899999966,-99.22808850000001,-866.9525414999999,-108.9700929999999
302,170.40657249798,-146.1147464999999,-8.862396499999932,-2.5137939999999617,-89.50360100000012,-485.975906,-74.28137250000009,-99.25750749999997,-866.838745,-108.97497599999997
303,170.42582938690165,-146.11492950000002,-8.838653500000078,-2.5877685000000383,-89.48593149999988,-485.94426000000004,-74.34887700000036,-99.24557499999992,-866.8076025,-109.03552300000001
304,170.44002628260813,-146.11364749999996,-8.829589499999997,-2.68676749999986,-89.464294,-485.9280395,-74.4375,-99.24502500000006,-866.792675,-109.10546849999992
305,170.4431953781087,-146.1170045,-8.78421000000003,-2.6555175000003146,-89.42810100000008,-485.887024,-74.45678700000008,-99.25347950000003,-866.747532,-109.15600600000016
306,170.45329642179408,-146.11807249999993,-8.744354000000044,-2.723876999999902,-89.39660649999996,-485.86434950000006,-74.535034,-99.2295529999999,-866.7242815000001,-109.23901400000022
307,170.46913301197696,-146.11767600000007,-8.727722000000085,-2.799927000000025,-89.38543699999991,-485.8354800000001,-74.61962900000026,-99.27062999999998,-866.6960605,-109.30310099999997
308,170.46774519912688,-146.1187440000001,-8.680511499999966,-2.8886720000000423,-89.34655750000002,-485.78273049999996,-74.72790500000019,-99.23126250000018,-866.6440775,-109.40429649999987
309,170.45894389488365,-146.11834750000003,-8.658386000000064,-2.9763185000001613,-89.31423949999999,-485.7530515000001,-74.78576650000014,-99.23754899999994,-866.6105075,-109.49279800000022
310,170.43959406419484,-146.11886550000008,-8.622040000000084,-3.0551760000003014,-89.29315199999996,-485.71621700000003,-74.77734349999992,-99.22759999999994,-866.5673370000001,-109.54663049999999
311,170.44087160277772,-146.11904900000002,-8.590423499999929,-3.1329344999999194,-89.25430249999988,-485.66764799999993,-74.80749550000019,-99.21350100000006,-866.512291,-109.63806199999999
312,170.43867503765605,-146.1137695,-8.610107500000026,-3.3201899999999114,-89.20706149999978,-485.667282,-74.95739700000013,-99.20367399999986,-866.5090485000001,-109.80834950000008
313,170.4595237266581,-146.1133729999999,-8.589416500000084,-3.3914795000000595,-89.167328,-485.62889050000007,-75.00793399999975,-99.20376600000009,-866.4716410000001,-109.83752400000003
314,170.48195318514152,-146.11303699999996,-8.565826500000071,-3.4661865000002763,-89.14590450000003,-485.6031345000001,-75.09606900000017,-99.15747050000016,-866.4490355,-109.89953600000035
315,170.4984286085211,-146.11212150000006,-8.55081199999995,-3.5364989999998215,-89.11187800000016,-485.58254999999997,-75.22827149999966,-99.16778599999998,-866.430332,-110.00170849999995
