,vibe:KNEE:theta,vibe:HIP:pos-X,vibe:HIP:pos-Y,vibe:HIP:pos-Z,vibe:KNEE:pos-X,vibe:KNEE:pos-Y,vibe:KNEE:pos-Z,vibe:ANKLE:pos-X,vibe:ANKLE:pos-Y,vibe:ANKLE:pos-Z
424,94.5993379478274,12.299799941317755,-142.8457690556746,-41.35514877778944,354.0293555404955,-110.35675800817116,-210.1436918419971,377.94422018511864,277.20526225022166,-158.61649206333155
425,94.71405450014322,12.396761341803545,-142.6956928044618,-41.5069401123685,354.1839083503903,-107.18563117215433,-210.8220851355631,374.52514774543374,281.5843961343799,-161.43281619551595
426,95.65951468503812,12.62100718678674,-142.71480025437208,-39.858803627620325,355.5047415748574,-101.7637066127434,-203.8805698977962,379.70985813499027,284.78206373733997,-146.4285183023846
427,96.40683998598965,12.355617141830894,-142.63479662667572,-39.417358376537905,354.1525441681982,-99.72538529621197,-202.20532522314102,383.41430496702486,284.434656239601,-141.25209371766152
428,96.1909424220879,12.229032270969153,-142.52336012247974,-41.44732546956163,352.2261388793218,-103.89937753837266,-208.52715061626367,380.49389247119245,281.4075308982382,-158.00055030341892
429,95.62033934978942,12.743594645112438,-142.74664666852053,-42.95834641068141,353.77035086873735,-110.94993603007117,-211.3429321507423,380.31055187620143,276.64137065300383,-171.2715189412578
430,95.78495065473834,13.17618492644661,-143.12417748973155,-41.27755407454433,357.20166109095703,-113.72131757836202,-203.8992700913433,389.264049351569,272.47390367573047,-157.69245601573772
431,96.78574107528159,12.749832104395649,-142.93192907496424,-38.36917516673695,357.6241234140434,-108.08671335621841,-194.98833076543616,397.4154548201396,274.0766266223542,-133.6222002420995
432,97.68965116634,12.015448861713994,-142.11655423861,-37.80012575096993,354.66449675188414,-98.33426481580014,-195.30346095587942,393.6905223306793,282.665970377315,-129.85768788728242
433,97.56042087451387,12.001933477882076,-141.68965893597144,-39.66052014003559,352.22756348974593,-94.65279330458435,-203.6368878298257,383.37646526502886,289.4061492288376,-147.70351202669215
434,96.30534541970586,12.597000971767828,-142.33331501146657,-41.46764113290906,351.84834472021413,-102.50811949982744,-212.57485678105834,378.75679640953126,284.8449163271105,-165.18334235959455
435,94.88187984888627,12.879803707810002,-143.3356300424047,-42.258689889780484,351.833584039114,-114.78210710095998,-218.3585754671989,381.0139728543055,273.6769273487181,-171.97822604090675
436,94.54583629158277,12.617317920128299,-143.62330065013342,-42.751543155222315,351.70327399499956,-119.13478802932393,-219.92245814459565,382.8875842742558,269.6122409588018,-173.8184099298676
437,95.37816404819964,12.301127388657727,-143.24878242117416,-42.89028135038289,352.00038865673775,-114.08985832215619,-217.40359506610613,382.50690132969356,274.7299585939599,-173.61668401187282
