,OTS:KNEE:theta,OTS:HIP:pos-X,OTS:HIP:pos-Y,OTS:HIP:pos-Z,OTS:KNEE:pos-X,OTS:KNEE:pos-Y,OTS:KNEE:pos-Z,OTS:ANKLE:pos-X,OTS:ANKLE:pos-Y,OTS:ANKLE:pos-Z,vibe:KNEE:theta,vibe:HIP:pos-X,vibe:HIP:pos-Y,vibe:HIP:pos-Z,vibe:KNEE:pos-X,vibe:KNEE:pos-Y,vibe:KNEE:pos-Z,vibe:ANKLE:pos-X,vibe:ANKLE:pos-Y,vibe:ANKLE:pos-Z
242,100.23686481137206,-145.98504650000007,10.975952000000008,-1.5096435000000383,-136.737976,-152.76995850000003,319.3926999999999,-121.99551400000009,-529.0981370000001,348.9700929999999,104.69193561000732,-146.39128761109865,3.575842292731039,11.380469563116092,-145.60756596163156,-166.99048180190698,61.9633535430047,-129.61316345273804,-555.7548202095995,341.85258724837286
243,100.23590313206562,-145.98696899999993,10.948028499999964,-1.526855500000238,-136.7684015000001,-152.78234899999995,319.37292499999967,-121.9767149999999,-529.10878,348.94299349999983,101.71177941331713,-144.30532259328876,4.4070110037426105,13.176968547176426,-136.1922710062915,-150.14960943102386,53.86769765283805,-117.89312983227808,-535.9961084878778,343.6379699915135
244,100.23082138444764,-145.98864749999996,10.925903500000004,-1.5253904999999577,-136.80731249999997,-152.78610249999997,319.3645020000004,-121.9815984999999,-529.1106339999999,348.9406740000004,99.21456189651613,-143.96974167575274,4.433706226172944,14.11114655279145,-132.89739932114105,-137.83919868974752,49.07562991632636,-113.75040634053872,-524.0058207375284,343.67739841599894
245,100.23488796405432,-145.98977650000006,10.915924000000018,-1.493896500000119,-136.8797915,-152.77661149999994,319.3621830000002,-121.99755900000014,-529.1000065000001,348.9177249999998,99.08294050288768,-145.08721175624893,4.262620755797144,15.23089314966618,-148.0324725144686,-137.12680002948517,52.02875278743562,-125.65139582152716,-530.8928721852785,343.1179639567582
246,100.2302386638474,-145.98706049999998,10.951172000000042,-1.4956054999997832,-136.9761044999999,-152.7700195,319.33850150000035,-122.01083349999988,-529.0893709999999,348.9101565000001,99.57425960813275,-145.6310126521711,4.245373289724881,16.37145834766767,-162.8183170693458,-141.09007627591876,55.97943558544068,-136.92223978783332,-541.3189856006716,340.3446950476798
247,100.23051207868215,-145.98648049999997,10.958983999999989,-1.4908449999998084,-137.05282599999987,-152.7604369999999,319.33288550000043,-122.03125,-529.0785979999999,348.8845215000001,99.33295804825147,-145.07817625380267,3.9990766264455715,16.237843165331203,-156.75740303617565,-143.35298495156601,54.280824283360005,-130.82720926408527,-540.6819642050496,337.2363718639406
248,100.2146017647332,-145.98666400000002,10.95519999999999,-1.503418000000238,-137.08828749999998,-152.7489015,319.3212894999997,-122.04525749999992,-529.0648885,348.89147950000006,99.51154915978661,-145.14512390845152,3.475531790027901,14.717177724861719,-142.47978923481458,-146.30697268216161,51.46703917995592,-120.0467035800998,-537.3132712716649,337.1290256576026
249,100.20523027040755,-145.9884035,10.937438999999928,-1.469848500000353,-137.15972950000014,-152.73590150000007,319.34106449999945,-122.0332034999999,-529.0522465,348.84167499999967,100.91524729496052,-146.6619874563455,3.188758914067762,13.147608866257828,-143.3877918819917,-152.14656456807532,54.60133191338548,-125.45007843056362,-543.4144833684261,339.00436515704996
250,100.20558136407809,-145.99060050000003,10.906493999999952,-1.475952000000234,-137.24920599999996,-152.72946150000007,319.3410640000002,-122.06057699999997,-529.0437700000001,348.8236079999997,102.15314222807027,-147.74656576089592,3.1070021479715138,12.497451191550574,-153.94019350966846,-157.3334276353502,60.06115187221218,-137.8123035945655,-552.8264523004541,338.817766802512
251,100.20175008547874,-145.99002100000007,10.91567950000001,-1.4669189999999617,-137.27581750000013,-152.74008149999997,319.3404535000004,-122.04745500000011,-529.0537644999999,348.81030250000003,102.25760617245801,-146.81979740270907,2.751058003431865,12.586136143480902,-153.88852243017826,-160.2366996095733,60.131274580502236,-134.1833405058129,-555.1510953952884,335.9357964807484
252,100.20358338837602,-145.99301149999997,10.876251499999968,-1.461425999999847,-137.38500999999997,-152.73458849999997,319.31945799999994,-122.0983580000002,-529.0446475,348.79870600000004,102.49276093979114,-145.5637987893399,2.554035620120402,12.866729248650463,-147.0045367177102,-163.85323206110866,57.38053087295236,-122.17024824777747,-555.1608976545364,334.46623075186073
253,100.2027790477326,-145.99270649999994,10.88052349999998,-1.4628905000004124,-137.47921700000006,-152.72833250000008,319.2958984999996,-122.09667949999994,-529.0332109999999,348.7951659999999,103.63456172579002,-146.26619147686972,3.403684090543976,13.013640274042329,-150.5482897205645,-166.9249271060266,59.32547088554287,-127.3554349545926,-559.3966350998783,337.2513318385578
254,100.19412004646102,-145.9928285000001,10.878021500000044,-1.469727000000148,-137.5027775000001,-152.72293049999996,319.27355949999946,-122.0854495000001,-529.026451,348.7708739999998,103.91621038025815,-147.7282059872078,4.655311514528876,12.910561131343192,-158.02616276673453,-163.1650830479549,62.98184123173303,-142.88254158669855,-559.1357880961966,341.08652210260686
255,100.2074779572034,-145.99264549999998,10.881042500000037,-1.458862500000123,-137.5592955000002,-152.69030750000002,319.2673334999995,-122.09454300000016,-528.993202,348.7362059999996,102.05223907408356,-147.13641000294962,4.647560757591776,12.685947086172543,-150.1286029100637,-153.7230986763994,59.63427007703348,-137.9283497943151,-547.0015929374024,340.67439824588837
256,100.20271641882955,-145.98999000000003,10.912231499999962,-1.4943849999999657,-137.3900145,-152.73764100000005,319.26123000000007,-122.08953849999988,-529.0483704999999,348.7333985,100.15730075404765,-145.05367811824175,3.538140100438227,12.644541178607698,-134.9467569480414,-149.0598720448032,52.37416654733056,-115.71147191088565,-536.185387478082,336.81183578016373
257,100.20144149531176,-145.98855550000007,10.925781000000027,-1.5292970000000423,-137.610138,-152.6882935000001,319.23022500000025,-122.06399499999998,-528.9845655,348.75158699999974,100.86516240842383,-144.74016778306014,3.3145758634544222,12.88747231246993,-138.24888597806543,-153.09950902045819,52.68240867191042,-112.90969658632758,-541.3711836831967,336.71892593395114
258,100.19889264935814,-145.98907450000002,10.925536999999965,-1.4898684999998295,-137.67440749999992,-152.69836450000005,319.25451650000014,-122.12194799999996,-528.995621,348.7578125,103.16094685533635,-146.73288945623187,4.403938204840898,13.17922809076738,-157.07150038642874,-156.8961834410673,60.13987211709173,-135.42367080644036,-552.9169653375061,344.10032226728663
259,100.19269579181444,-145.989777,10.917724500000077,-1.4774170000000597,-137.73513800000023,-152.70333849999997,319.26513699999987,-122.12594600000013,-528.998321,348.76452649999965,103.91864415351495,-148.02377409461414,4.808626573081739,13.291383580271884,-161.9906556973566,-153.86191327173165,62.13958452844304,-146.25183331983757,-552.303586074185,352.353387314913
260,100.1869551881111,-145.990997,10.902160500000036,-1.4757079999999403,-137.768463,-152.6826779999999,319.26538050000045,-122.12274149999996,-528.9758294999999,348.75976500000024,102.30094573753557,-147.06673693823421,3.555628496212421,13.328201180297864,-146.53376374073184,-149.31541374448017,54.999902642963434,-129.60691050671923,-542.2549082215141,351.7184639889813
261,100.18922020692918,-145.9925229999999,10.885101499999903,-1.440918000000238,-137.81350700000007,-152.671204,319.2863765000002,-122.13757299999996,-528.9634095000001,348.7702634999996,99.87993640559068,-145.830065597418,2.408680525509965,13.723231654020353,-136.53861260157262,-147.9652515160792,48.9462095669835,-116.14659232085882,-538.4346718939223,341.41785571024514
262,100.19165262899672,-145.99325550000003,10.87490850000006,-1.4467774999998255,-137.8233035000001,-152.6675419999999,319.26757750000024,-122.12271149999992,-528.9573519999999,348.77124000000003,97.64778571621918,-145.93521645219394,2.8454767983689635,14.861514175332271,-145.43089750826928,-144.43417875455236,49.54799473950072,-126.28564115791366,-540.7149372912284,330.5539854292773
263,100.19344605225308,-145.99353050000013,10.87155150000001,-1.4423830000000637,-137.65563999999995,-152.71426399999996,319.2781984999997,-122.12359650000008,-529.0155185000001,348.7291260000002,95.8323159059593,-146.271731112135,3.8198570256522544,16.409003091676205,-155.8159758731806,-135.46711184786477,50.44521442006311,-137.26533493533182,-537.1176742040552,327.4428078033101
264,100.19583551744267,-145.99352999999996,10.871307500000055,-1.4459230000002208,-137.6739500000001,-152.71365349999996,319.26330599999983,-122.09353650000004,-529.0120394999999,348.7274169999996,95.5723816814708,-145.79886690605963,4.055987748857888,17.20850906747971,-154.10206065710435,-130.17813247943843,48.442342177407966,-129.8489673651739,-529.8709814228949,331.3869682196705
265,100.19522606275908,-145.99264549999998,10.882934500000031,-1.4479980000000978,-137.68292199999996,-152.7080074999999,319.25085400000034,-122.09896849999996,-529.0058664999999,348.7227785,97.65807068427728,-145.58410000307725,4.1791450732914655,16.521692845090424,-151.01993405734189,-137.06564762114039,49.9041485500324,-122.44144717214994,-532.9257190961011,335.37433219592697
266,100.19880959270458,-145.99432349999995,10.86230450000005,-1.4388429999999062,-137.7194525000001,-152.70519999999988,319.24963400000024,-122.10107400000004,-529.0003354999999,348.73754899999994,100.30524618640072,-146.4112005976732,4.853479069292831,15.230099234161083,-156.0533862321227,-149.47945726954885,56.50742687324839,-131.51023982439202,-545.907588471975,334.8752689117964
267,100.1968451178971,-145.99548349999998,10.848510499999977,-1.4193115000002765,-137.7658084999999,-152.7434384999999,319.28308049999987,-122.16021749999992,-529.0385895,348.78125,101.02064058123467,-147.00066008012018,5.089475408505024,14.868419319635994,-159.4588755842999,-154.7028063712651,59.37842168009729,-138.83745948074346,-552.8089818616752,332.6021644961893
268,100.18934942741532,-145.99713150000002,10.82672100000002,-1.4208985000000212,-137.77850349999994,-152.74893150000003,319.3035890000001,-122.1438905,-529.0418015,348.813721,99.99258143635772,-146.34903740215336,4.296178187452057,15.572455539149043,-153.28971800433737,-150.73434366706348,54.321934688208614,-127.99616676329774,-546.9696947417667,333.6572113625833
269,100.17157963793784,-145.9967345,10.831786999999965,-1.419555500000115,-137.76715049999984,-152.7179265000001,319.3040775000004,-122.1287534999999,-529.0118795000001,348.789307,99.08840992893262,-145.62674835556788,3.8714347522164587,16.131835478660392,-147.3799302207243,-144.61967613451128,49.7803577967278,-117.34493231524269,-538.4404224579462,336.9659974594764
270,100.1772059678785,-145.99752799999987,10.823486500000058,-1.401733499999864,-138.00888099999997,-152.67578099999992,319.31628400000045,-122.09768699999996,-528.958221,348.7791745000004,98.6081943820831,-145.95060673017775,4.733014513719553,15.9657719372417,-150.2905755144503,-140.28452323696064,52.08795573613105,-124.94126039038883,-535.0887788640341,336.40273279574285
271,100.17940747974438,-145.9969175,10.830016999999998,-1.4105220000001282,-138.02127099999996,-152.689117,319.3170164999997,-122.13021850000008,-528.9710005,348.8041989999997,97.82263980987061,-146.07661982891602,5.317621337101684,15.620010687731195,-152.2770037168335,-136.9236025648032,54.45365324416622,-131.7244144452572,-532.5692771983091,332.41641731506843
272,100.18329662610138,-145.9967345,10.834777999999917,-1.3935550000001058,-138.06387299999983,-152.68664550000017,319.30090299999983,-122.13775650000002,-528.9668120000001,348.7947995000004,97.43538223056596,-144.25850950627563,4.238607584526477,15.32728135317835,-141.25439633835484,-134.35646828655712,48.9868625375002,-113.41923861989284,-525.5958404169746,334.8452902807212
273,100.18107120857402,-145.997345,10.824035500000036,-1.4182129999999231,-138.09640449999984,-152.68020650000005,319.2635500000006,-122.12277199999994,-528.955925,348.7929690000001,98.3609682479996,-141.24889140871193,3.022094503260888,14.754655814669148,-123.40323844793394,-132.25513557588573,40.11650490844693,-84.76554993941792,-516.5368202244732,347.514457193608
274,100.17802343040948,-145.99816899999996,10.812438999999928,-1.4178469999997103,-138.16738899999996,-152.66308600000002,319.2349850000005,-122.14126550000016,-528.9359665000001,348.7695310000004,99.22099726571476,-139.56240419448397,3.726799576039838,14.318144257707344,-115.2400315721467,-128.3972259990272,37.24417353549546,-77.82111932543754,-510.07903993214353,358.1408810640412
275,100.17399229569004,-145.99871800000005,10.804748500000072,-1.4230954999998175,-138.23651100000006,-152.68057249999993,319.2358395000001,-122.11669900000015,-528.949905,348.7607420000004,98.3030686277304,-140.1278854532183,5.422998234805533,14.873068398229284,-121.30322364192891,-123.45191490581486,40.79231437379576,-92.36943313227167,-507.69116405905004,354.51423161964306
276,100.16757481613968,-145.99945049999997,10.794891500000062,-1.4212644999997792,-138.3305969999999,-152.67446900000004,319.2420650000004,-122.166565,-528.9414675,348.7672115000005,96.87448630415868,-141.1363604292619,5.676236241972731,15.75202917353455,-128.3757615303302,-122.44734895395132,43.492306208787056,-99.2061278873046,-508.0545234345948,343.7819055416753
277,100.16239618323382,-146.0006105,10.781585999999947,-1.4041744999999537,-138.44641100000013,-152.66140700000005,319.25207550000005,-122.17712400000003,-528.9231565,348.7767335000003,97.21420192820835,-140.4415488058337,4.391962002534683,15.130177656992364,-120.66156443170094,-126.75194614714862,41.259222620805815,-83.92983514714467,-507.5808650901412,341.54761292909643
278,100.1575125047768,-146.00378449999994,10.739318499999968,-1.3945309999999154,-138.57504249999988,-152.6501770000001,319.2502440000003,-122.1925964999998,-528.9047315,348.7965085000001,98.51158244347143,-138.25413244883578,3.543611552054955,12.971706759781345,-98.10966822665142,-130.61455589774823,36.58629913199189,-61.57013941454551,-502.82346119096655,347.16069531203516
279,100.13757087610102,-146.00808700000005,10.68405150000001,-1.366942999999992,-138.48873899999978,-152.67703300000005,319.27172850000034,-122.23086550000004,-528.9396595000001,348.7772215,98.23983859542699,-136.8405390004956,3.7730293020821932,11.578536784800365,-78.83349902286801,-130.15872880873275,33.68758399988383,-51.33849589632479,-496.58050088599555,346.56304721654965
280,100.12350860412428,-146.00949100000005,10.672485499999992,-1.312133499999618,-138.78799449999997,-152.599014,319.2926025000006,-122.31191999999989,-528.8512495,348.7839355000001,96.5482711905336,-137.66766683129703,3.8025597952409953,12.306809449356482,-79.78567222488047,-129.15326974143352,34.32023581227088,-56.15275731265038,-496.56063065211254,336.69202954286743
281,100.1226196368625,-146.01168800000005,10.644317999999998,-1.302978499999881,-138.8946535,-152.56240850000006,319.2672124999999,-122.26986749999992,-528.809143,348.7266844999999,95.6650784916375,-139.56394663484264,3.0237257554453834,13.697423959400009,-95.57347985156245,-131.29743935994472,36.87699962770455,-66.56414495995111,-503.86934212648634,328.8274073780617
282,100.12613956774015,-146.01147449999996,10.646423499999967,-1.296752999999626,-138.99560550000012,-152.55001849999996,319.2315675,-122.27340650000008,-528.792107,348.6934815000004,95.84510185726849,-140.3218820516162,2.43441517740996,14.008543432003465,-105.33124608787799,-133.819566012059,38.00460825842282,-72.83374761612401,-510.00469229469314,327.9596075691277
283,100.13888344583954,-146.01138349999997,10.645904499999917,-1.3140869999997449,-139.0799559999998,-152.5248570000001,319.1866450000002,-122.2791135,-528.760041,348.69689900000003,95.54209714580519,-139.6137952310025,2.773459715916289,13.738771362406979,-101.87947964947246,-133.64838172564936,36.69405188786152,-73.1344221642434,-509.9970134221767,326.9679086569017
284,100.13833369433802,-146.01284800000008,10.625061000000072,-1.3226320000003398,-138.99499500000002,-152.58065749999992,319.1743164999998,-122.2698670000002,-528.8186029999999,348.71008249999977,94.82950661384149,-139.14699723727102,3.4113185731248166,14.162179163716834,-100.15054355632995,-133.09268097224327,36.14625821173627,-74.54286710309566,-509.7547474879542,323.0170718977047
285,100.12808617668036,-146.01458750000006,10.599914499999954,-1.3270265000001018,-139.10284449999995,-152.57725549999998,319.1556394999998,-122.25610400000004,-528.8070075,348.7248534999999,95.08240854565888,-139.98360606644945,3.477250791892885,14.917441208264055,-110.6386005692678,-134.38253908324862,38.86872233597495,-82.81123718328564,-514.3224428750312,322.56266816479217
286,100.12085119097924,-146.01385500000004,10.60717800000009,-1.3514405000000806,-139.36172449999992,-152.51992799999994,319.1314695000001,-122.24865699999977,-528.7340849999999,348.73034649999954,95.92068624214481,-141.11614144914012,2.983564909602194,14.802029044913077,-120.71720374447511,-134.94665889335369,41.75093889260563,-91.30879131623138,-518.1894721530034,327.2652395633181
287,100.1044744674646,-146.01770049999993,10.55816649999997,-1.3195800000003146,-139.39852899999994,-152.51950050000005,319.1726074999997,-122.41717500000016,-528.7405165,348.7519529999995,95.85451140738793,-141.18180419125412,2.569519301472752,13.975753223577003,-115.09533888687062,-132.78403278772322,40.30496970540304,-88.80740556812381,-515.0278386508676,330.6043350006662
288,100.10594635624176,-146.01870699999995,10.545166000000108,-1.3157960000003186,-139.56195049999997,-152.49395749999996,319.15002449999974,-122.24676499999988,-528.7006604999999,348.69641150000007,95.29561070700105,-140.3647363200637,2.786809250590778,13.686496561443432,-101.52066742006603,-130.57078039365,36.124087945504186,-78.1525400511702,-508.90747653969584,331.0185705491541
289,100.10425843601386,-146.01898199999994,10.542358499999978,-1.309448500000144,-139.6623840000001,-152.52017250000006,319.14917000000014,-122.23986849999994,-528.7214205,348.7033695,95.73499102792174,-139.83602624318598,3.617395605492561,14.246774496620414,-99.31960062315126,-130.5951835561185,34.91733730362802,-74.7806667954707,-507.6982258850711,333.65737142691444
290,100.11002347989124,-146.019409,10.536499000000047,-1.3077394999995704,-139.73535149999998,-152.495178,319.1173095000004,-122.22940100000004,-528.691421,348.68530250000003,96.7509259149468,-140.1763565492581,4.303713057774701,14.647854070561388,-110.42770706074035,-131.69135450533253,38.088414248536765,-84.23797331797687,-511.9844514793498,337.44912794501136
291,100.10057820189569,-146.02011100000004,10.524566499999992,-1.3182369999999537,-139.76589950000016,-152.49928250000005,319.09167449999995,-122.2171934999999,-528.6907885,348.70031700000027,96.93307094316701,-141.09114866921442,4.016080904120827,14.119308001289195,-119.17230644361717,-133.99362816462596,41.599133453404136,-94.47875802473723,-517.6264416165347,335.361607968655
292,100.10623134992252,-146.02127100000007,10.511871499999984,-1.2955320000000938,-139.85208149999994,-152.451141,319.08496149999974,-122.19863899999996,-528.63694,348.6910404999999,96.76038275686628,-142.09775221784548,3.011406605363476,13.160443677124936,-117.63291367271782,-139.40060768026655,42.79881280259434,-95.48234733208642,-522.9176690195499,329.08872971817254
293,100.0999516175954,-146.02203400000008,10.500671499999951,-1.3049315000002937,-139.78436250000004,-152.43611150000004,319.09106449999945,-122.3380125000001,-528.6297000000001,348.7269284999993,97.42729699015335,-142.89136219208345,2.4816981802884186,12.902924679646892,-115.04476182920038,-144.46382310320263,43.105100163188354,-93.61075842224687,-526.6943367612936,328.66529612369027
294,100.100595709884,-146.024811,10.462860000000092,-1.2921145000000251,-139.83309999999983,-152.44909649999988,319.0963135000002,-122.35708649999992,-528.6424405,348.71130349999976,97.97273870507843,-143.34459672031912,2.9036339528885833,13.847780191292633,-120.54532942900944,-141.49996563991343,43.64432032085824,-98.51533840236237,-525.6489933278963,335.5723377765677
295,100.08497322665694,-146.02349849999996,10.479187000000024,-1.3126219999999194,-139.80184899999995,-152.45066899999995,319.0733650000002,-122.31237799999984,-528.6445084999999,348.6739505000005,96.84059979985166,-143.43409576050908,3.4569348581219117,15.29037074974655,-129.5051735613297,-130.94747380739324,43.20486011508996,-106.3824456984816,-519.8051966179562,340.1010446865922
296,100.0811750827012,-146.02590899999996,10.44634999999994,-1.310180500000115,-139.89001499999995,-152.43685900000003,319.07287550000046,-122.13195799999994,-528.6185985,348.6489260000003,95.15809673587083,-143.02037136236578,3.5784997994883554,15.985991456025266,-131.9178900684696,-123.8188913164209,41.60543192896267,-106.60398110216667,-514.9876701503636,337.24403606098997
297,100.09867745743924,-146.02633649999996,10.440704499999924,-1.3018799999999828,-139.88613900000007,-152.443939,319.09460500000023,-122.13400250000008,-528.6271515000001,348.6508789999998,95.17347459029327,-141.89716102258555,3.943681586149978,15.504794394851253,-126.3127948839092,-126.70803468970944,41.006574468798306,-98.69733473423014,-514.631441794724,332.46295773053896
298,100.09472578973282,-146.025177,10.455535499999996,-1.3176269999999022,-139.8683165,-152.46778899999993,319.0842279999997,-122.1343385,-528.647339,348.7196039999999,96.50973460122495,-140.3796160408973,5.053442234138004,14.706765117960005,-119.58585490904952,-133.0270803374965,42.365944088521985,-91.86364819245807,-515.1138487192561,330.4677192070268
299,100.101942333175,-146.02648899999997,10.43957499999999,-1.2919919999999363,-139.8733215000001,-152.45762649999995,319.0903320000002,-122.14453149999996,-528.638031,348.71313450000025,97.14598595143131,-139.36897362598467,5.976757151853519,14.605952540568136,-116.99159789947814,-134.94468206696575,43.6163419147033,-90.12399179904759,-513.6887676413257,329.81387052774596
300,100.10417154527325,-146.02648900000008,10.43893449999996,-1.2958985000000212,-139.85406550000016,-152.477264,319.0902099999994,-122.16421500000024,-528.6581495,348.73938,96.94706031346425,-139.2755195636829,5.6952249508373995,15.18029651053281,-117.60570774917906,-134.7952851056499,42.826016500530216,-87.80730761119497,-513.7708356952456,329.16310029933015
301,100.08883111774908,-146.02584850000005,10.447204499999998,-1.3084719999997103,-139.81475799999987,-152.4739840000001,319.07580550000057,-122.14526349999994,-528.6558075,348.7280270000001,97.06070449037293,-139.41266644424786,4.830185233093886,15.753193334681542,-118.47374612177536,-136.94640375607494,40.89332829721923,-80.89291040003056,-516.8249231532853,329.07005581582337
302,100.08442517598924,-146.027466,10.428985999999895,-1.2723384999999323,-139.79135150000002,-152.4277800000001,319.10717750000003,-122.155487,-528.6137695,348.7072750000002,97.09461230808107,-139.0857124546999,4.69062418500539,16.003855133849004,-118.26387454646053,-137.2750633965084,39.701317619849306,-74.23757062273998,-516.5850566146132,328.5310055318105
303,100.08081408237577,-146.02871699999992,10.41177349999998,-1.261841000000004,-139.74407899999983,-152.45906049999996,319.13085950000004,-122.13699299999983,-528.6494445,348.68603550000034,96.12796225540444,-138.6291182131149,5.211127303520499,15.959399711437534,-115.88182319031436,-130.89296755216083,39.318356391531154,-73.2876858788585,-508.6483041267917,327.763450389509
304,100.08434634878004,-146.0289304999999,10.406372000000031,-1.2828370000001996,-139.69647199999986,-152.45855749999998,319.13574249999965,-122.11712650000004,-528.6511995000001,348.6756594999997,95.22642792290766,-138.66803072676726,5.251124564809743,15.584597743453502,-110.49836334579257,-123.36933134485386,38.6463779190629,-75.3898721633636,-499.5990381400211,330.54063423343916
305,100.10071782175706,-146.02941899999996,10.399170000000026,-1.2810059999997063,-139.68850700000007,-152.462448,319.1281740000004,-122.12884550000012,-528.654961,348.6848145000004,95.70128471198163,-139.11265898813357,4.6108689739238,15.156579921074496,-105.9276825742145,-122.84090250515817,37.90495431761093,-76.02318273461384,-498.36611956785663,336.3487560919184
306,100.10302088681372,-146.02954099999988,10.397705000000087,-1.286987500000123,-139.61227400000007,-152.47132899999997,319.1423340000001,-122.3203739999999,-528.6723479999999,348.7683109999998,96.25257372322714,-139.634375071248,4.291445015044559,15.399362157075265,-109.43795511878258,-125.96196106220546,38.603757244339874,-78.24461916010682,-503.0460165172082,337.32811487910465
307,100.10463033744828,-146.02914450000003,10.400970499999971,-1.3022459999997409,-139.67645300000004,-152.4775085000001,319.11792000000014,-122.17193599999996,-528.666244,348.7802735,95.18321191694655,-140.27183916729797,4.705655896560927,16.343056452837033,-120.54094773143709,-123.92751619583736,40.81037999995465,-86.32027150332789,-504.9410248565317,331.25939241656226
308,100.09928035820109,-146.02847300000008,10.408996499999944,-1.3177490000002765,-139.65744050000012,-152.47703550000006,319.1119385000002,-122.16033949999996,-528.665688,348.7811284999998,93.95592924983445,-140.80710438772354,4.9623909027790205,16.759749704309442,-126.73593925181896,-119.04108990043144,42.120172580022825,-93.62224246053094,-502.7193942918273,328.0079772969766
309,100.08865370448277,-146.02862549999998,10.408477500000004,-1.3033445000000938,-139.67382800000007,-152.46347049999997,319.12060599999995,-122.1156920000002,-528.6498105,348.77587900000026,94.9052562374046,-140.59699391830128,4.3388186995802585,15.815382851161269,-119.34585510826786,-121.50756970758127,40.74320844175935,-89.93283749366861,-503.1875322485641,333.43941981944647
310,100.09119435808478,-146.0295105,10.397094500000094,-1.293579000000136,-139.66296349999993,-152.44374049999988,319.1389159999999,-122.1331785,-528.6338039999999,348.75085400000034,96.793355529695,-139.86159617030478,3.4457201172143925,14.564761657190035,-108.46148595338587,-130.33987783566886,38.536122213605324,-80.35885532611348,-508.35614224652306,338.41348639323223
311,100.07987420149328,-146.03125,10.372741500000076,-1.2878415000000132,-139.50549350000006,-152.4757535,319.1522219999997,-122.1306770000001,-528.6753615,348.737427,96.60697911121348,-139.89539381443342,3.3150525498938066,14.524019947194013,-109.98342356565965,-132.24539903438335,38.73275377743079,-81.40554945954284,-511.1363011680942,335.18998020760034
312,100.07884089476188,-146.03271500000005,10.3576354999999,-1.2543945000002168,-139.72033699999997,-152.4267585,319.15698299999985,-122.1470334999999,-528.6148840000001,348.75463899999977,94.77810016922496,-141.02255978310313,3.992499420611466,15.419161851834335,-121.6799385511654,-122.89398118896906,41.13027791696612,-94.94620592487325,-506.9729429985706,332.05378078088245
313,100.08719664118384,-146.03488149999998,10.32577500000002,-1.2570800000003146,-139.73770150000018,-152.42645200000004,319.1447754999999,-122.14859,-528.612686,348.7561034999999,94.51905915541784,-141.7495330411629,4.719093363578139,15.842177420305498,-127.57405031118626,-115.26627765778053,42.51183491314532,-103.31920816431568,-502.1386390653183,337.96072805476877
314,100.08602845726608,-146.03573600000004,10.311279000000011,-1.2736815000002937,-139.77871699999992,-152.4634860000001,319.1322019999998,-122.13513200000013,-528.6447830000001,348.7857664999997,96.46022348753093,-141.114524653704,5.155901087210708,15.622312182367697,-124.51697667123804,-119.9085109685031,42.078695805262214,-97.45851735079887,-504.767416709047,345.3152209723372
315,100.07505586626112,-146.03610200000003,10.303894000000014,-1.2910154999999577,-139.817902,-152.467179,319.11938450000025,-122.14270050000005,-528.646645,348.7755124999999,97.94752311190086,-140.36366619880124,5.682820854088618,15.849358587075505,-125.93343012310001,-129.21251148318305,42.74863995113947,-91.61031257573592,-512.7437785713955,343.36740939818264
316,100.07872856511428,-146.03704849999997,10.291229499999986,-1.2863769999999022,-139.84039300000006,-152.47659250000004,319.1390385000004,-122.15112299999998,-528.6588895,348.73547400000007,97.66850364797844,-140.91115056353476,6.445505035358565,16.765361511834477,-137.067213214495,-131.2694493304164,45.831414328664266,-98.79990043230893,-517.936732585487,336.9398352658575
317,100.08738322601566,-146.034668,10.324096499999996,-1.2897944999999709,-139.8812865,-152.45556649999992,319.1226805000001,-122.14346299999988,-528.634247,348.74182150000024,97.27184057414023,-142.18348935335018,6.797618611690524,17.377120871381557,-146.39459695045247,-129.1485983956468,48.52562514890252,-110.16683344324466,-519.8714773354168,335.9856251786781
318,100.09240050792452,-146.03509500000007,10.31729150000001,-1.3026124999996682,-139.91085800000008,-152.456452,319.0957035000001,-122.12698349999994,-528.6289825,348.776245,97.95942121128071,-143.0356717458355,6.178870522522487,17.269942632886913,-147.5369578403493,-133.32451856557248,48.93772408397979,-113.89729178761095,-525.8221832072556,337.8428189164448
319,100.0833453613068,-146.03656,10.295929,-1.3065185000000383,-139.9717410000001,-152.486176,319.0985105,-122.15670799999998,-528.6551215,348.8126225000001,98.67362800707161,-143.67949473067955,5.153354929630609,17.193538760277757,-149.53964087064583,-141.55012862559923,49.26716686620455,-116.22268575850316,-536.0547113574971,335.85770846981166
320,100.07594511750588,-146.03921549999995,10.263092000000029,-1.27417000000014,-140.01107750000006,-152.49035649999996,319.1203609999998,-122.1581114999999,-528.6592559999999,348.7998044999995,98.38094750167483,-144.4273609396954,4.7999369018370714,17.518466925833877,-156.0408182622292,-141.54238958795685,50.779731184396724,-123.99968847495828,-539.2208012259423,334.4328347444897
321,100.05507206409102,-146.04132049999998,10.231353500000068,-1.2822264999999788,-139.95309399999996,-152.48809849999998,319.1589355000005,-122.31918299999984,-528.6694335,348.8011475000003,97.65692282857157,-144.22422688957903,5.105566468387906,17.55859959499205,-154.46181190889718,-132.09265320837383,50.15572891196831,-124.25004682256181,-528.8658247621718,339.2822772736183
